pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_rel,sub_14_rel,sub_15_rel,sub_16_rel,sub_17_rel,sub_18_rel,sub_19_rel,sub_20_rel,sub_13_sents,sub_14_sents,sub_15_sents,sub_16_sents,sub_17_sents,sub_18_sents,sub_19_sents,sub_20_sents
2021-09-13,https://www.benzinga.com/pressreleases/21/09/n22909825/thinking-about-trading-options-or-stock-in-amc-entertainment-mgm-resorts-apple-nvidia-or-moderna,0.006204682150064898,0.9999692440032959,0.0062048729871180385,1,0.0062048729871180385,,,,,,,,,,,,0.0062048729871180385,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,https://www.fool.com/investing/2021/09/14/facebooks-path-into-wearables-will-be-uphill-climb/,0.020744588537554204,0.020796090364456177,0.15040874944247562,2,0.16839999190478783,0.1324175069801634,,,,,,,,,,,0.16839999190478783,0.1324175069801634,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,https://www.fool.com/investing/2021/09/14/apples-app-store-case-what-investors-need-to-know/,-0.04177021862472405,-0.16523070335388185,0.05108935743100579,5,0.007338175378445057,0.007308566585522323,0.007947618986617923,0.2247176797045617,0.008134746499881914,,,,,,,,0.007338175378445057,0.007308566585522323,0.007947618986617923,0.2247176797045617,0.008134746499881914,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,https://www.fool.com/investing/2021/09/14/why-globalstar-stock-just-crashed-21/,-0.007648077810639494,-0.9998349249362946,0.007649385991478098,2,0.007252891064040501,0.008045880918915695,,,,,,,,,,,0.007252891064040501,0.008045880918915695,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,http://feeds.benzinga.com/~r/benzinga/media/~3/rUTGtxj6Lfg/globalstar-fcc-filing-doesnt-relate-to-any-potential-apple-partnership-says-analyst,0.13561455179143808,0.990605890750885,0.13813866396268443,2,0.26999439321478874,0.006282934710580088,,,,,,,,,,,0.26999439321478874,0.006282934710580088,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,http://feeds.benzinga.com/~r/benzinga/tech/~3/yP1qxXvPIGs/smart-glasses-show-how-apple-is-different-from-companies-like-facebook-snapchat-gur,-0.3409713869596811,-0.9989645779132843,0.34125993148369105,2,0.40700282459551435,0.2755170383718677,,,,,,,,,,,0.40700282459551435,0.2755170383718677,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,http://feeds.benzinga.com/~r/benzinga/news/events/~3/WmH91DdIlnk/apples-key-product-announcements-iphone-13-models-new-ipad-improved-ipad-mini-apple-watch-series-7,0.07611732963346361,0.9999276399612427,0.07612122534086865,3,0.21358486136450958,0.008495863032007403,0.006282951626088962,,,,,,,,,,0.21358486136450958,0.008495863032007403,0.006282951626088962,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,http://feeds.benzinga.com/~r/benzinga/~3/f_VdoZW131A/apple-gets-6m-from-fortnite-maker-over-flouting-of-app-store-rules,0.001991800991061159,0.3330209453900655,0.00742058031928049,3,0.008139581913551063,0.007839233120951706,0.0062829259233387,,,,,,,,,,0.008139581913551063,0.007839233120951706,0.0062829259233387,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,http://feeds.benzinga.com/~r/benzinga/tech/~3/D6KhhAc8XGM/apple-faces-protests-outside-retail-stores-over-privacy-concerns-with-iphone-csam-feature,-0.9248079636841231,0.04334181547164917,1.0192663202340526,2,2.0322497471828767,0.0062828932852287325,,,,,,,,,,,2.0322497471828767,0.0062828932852287325,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,http://feeds.benzinga.com/~r/benzinga/media/~3/SP9SkYkhdxI/apple-event-to-showcase-innovation-improving-user-experience,0.22457459820353295,0.999977707862854,0.22457960456287807,1,0.22457960456287807,,,,,,,,,,,,0.22457960456287807,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,http://feeds.benzinga.com/~r/benzinga/media/~3/ka2NjC-7bc8/is-now-a-good-time-to-short-apples-stock,0.00831858940264901,0.999104917049408,0.008326041900800333,1,0.008326041900800333,,,,,,,,,,,,0.008326041900800333,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,http://feeds.benzinga.com/~r/benzinga/news/guidance/~3/v0pNOOa8S_M/playing-yo-yo-market-swings-up-and-down-amid-lack-of-major-data-earnings,-0.07434287098033435,-0.2719566623369853,0.07910879469806333,3,0.007003271311637953,0.2240402553988526,0.006282857383699419,,,,,,,,,,0.007003271311637953,0.2240402553988526,0.006282857383699419,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,https://www.benzinga.com/pressreleases/21/09/n22936185/thinking-about-trading-options-or-stock-in-apple-moderna-gamestop-tesla-or-bank-of-america,0.006208940091603461,0.9999698400497437,0.006209127358575732,1,0.006209127358575732,,,,,,,,,,,,0.006209127358575732,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,https://www.benzinga.com/news/21/09/22939796/apples-key-product-announcements-iphone-13-models-new-ipad-improved-ipad-mini-apple-watch-series-7,0.07611732963346361,0.9999276399612427,0.07612122534086865,3,0.21358486136450958,0.008495863032007403,0.006282951626088962,,,,,,,,,,0.21358486136450958,0.008495863032007403,0.006282951626088962,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,http://feeds.benzinga.com/~r/benzinga/general/restaurants/~3/iaJuozpgoqQ/this-video-arcade-stock-has-a-better-1-year-return-than-apple-amazon-tesla-and-gm,0.002168934230591953,0.3338667154312134,0.006131447756932386,3,0.005948511084550911,0.00616305857118632,0.006282773615059924,,,,,,,,,,0.005948511084550911,0.00616305857118632,0.006282773615059924,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,https://www.fool.com/investing/2021/09/15/apples-new-iphone-6-must-see-features/,0.5056645142742615,0.5036913156509399,0.5093153133573661,4,0.007320367459355102,0.964169866421187,0.13607252902055397,0.9296984905283686,,,,,,,,,0.007320367459355102,0.964169866421187,0.13607252902055397,0.9296984905283686,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,https://www.benzinga.com/trading-ideas/long-ideas/21/09/22940106/a-look-at-apples-chart-after-big-september-event,-0.3972988778163676,-0.7994594573974609,0.39854254197819794,2,0.7909677357987586,0.006117348157637339,,,,,,,,,,,0.7909677357987586,0.006117348157637339,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,https://www.fool.com/investing/2021/09/15/4-stocks-warren-buffett-3-billion-dividend-income/,0.008347956706512972,0.9999692440032959,0.008348213464138759,1,0.008348213464138759,,,,,,,,,,,,0.008348213464138759,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,https://www.benzinga.com/news/21/09/22935750/apple-california-streaming-hardware-launch-event-live-blog,0.20274965703209621,0.5096635103225708,0.2575109827976373,5,0.22702278307829016,0.005630614768223587,0.13552096713913386,0.9130976052300903,0.006282943772448515,,,,,,,,0.22702278307829016,0.005630614768223587,0.13552096713913386,0.9130976052300903,0.006282943772448515,,,,,,,,,,,,,,,,,,,,,,,
