pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_14_rel,sub_15_rel,sub_16_rel,sub_17_rel,sub_18_rel,sub_19_rel,sub_20_rel,sub_21_rel,sub_22_rel,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents,sub_14_sents,sub_15_sents,sub_16_sents,sub_17_sents,sub_18_sents,sub_19_sents,sub_20_sents,sub_21_sents,sub_22_sents
2021-11-19,https://www.zacks.com/stock/news/1829845/heres-what-to-expect-ahead-of-vmwares-vmw-q3-earnings,0.1830532479909842,0.9614034444093704,0.18345879250459135,4,0.013684277510030438,0.5037153442603874,0.20604551786075861,0.010390030387188933,,0.013684277510030438,0.5037153442603874,0.20604551786075861,0.010390030387188933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-23,https://www.zacks.com/stock/news/1831125/nordstrom-gap-way-down-after-q3-misses-hpq-vmw-beat,0.01080784676099036,0.9744211435317993,0.011074326851251117,2,0.011733719253114972,0.010414934449387264,,,,0.011733719253114972,0.010414934449387264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-23,https://www.zacks.com/stock/news/1831104/vmware-vmw-beats-q3-earnings-and-revenue-estimates,0.0005534235837375001,0.002850145101547241,0.7617193975746016,2,0.7633416830052133,0.7600971121439899,,,,0.7633416830052133,0.7600971121439899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-24,https://www.benzinga.com/analyst-ratings/analyst-color/21/11/24276804/analysts-slash-vmware-price-target-post-q3-results,-1.0601071848862034,-0.0005496740341186523,1.4226691400723628,2,2.483897637975706,0.36144064216901983,,,,2.483897637975706,0.36144064216901983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-24,https://www.marketwatch.com/story/dell-rides-record-pc-sales-to-both-consumers-and-businesses-to-an-easy-earnings-beat-11637703845,0.4900721352142695,0.9999731779098511,0.4900852803258391,1,0.4900852803258391,,,,,0.4900852803258391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-24,https://www.fool.com/earnings/call-transcripts/2021/11/24/vmware-inc-vmw-q3-2022-earnings-call-transcript/,0.19829584281570875,0.9112370979218256,0.19923443663879292,21,0.0105109160499639,0.013371470313076653,0.009632201930752617,0.26266340593793325,0.48190950877372574,0.0105109160499639,0.013371470313076653,0.009632201930752617,0.26266340593793325,0.48190950877372574,0.49267790713520454,0.011690143005782139,0.009659299879840632,0.009774796118790275,0.00989308775917805,0.260337175506292,0.011750152474217523,0.009802703479658954,0.2620726557528,0.011754175018648996,0.01176222837563444,0.01308831680612171,0.29200865124042696,0.5024831109271081,0.09776211112747499,1.39931915180202,,0.49267790713520454,0.011690143005782139,0.009659299879840632,0.009774796118790275,0.00989308775917805,0.260337175506292,0.011750152474217523,0.009802703479658954,0.2620726557528,0.011754175018648996,0.01176222837563444,0.01308831680612171,0.29200865124042696,0.5024831109271081,0.09776211112747499,1.39931915180202,
2021-11-24,https://www.benzinga.com/pressreleases/21/11/n24276150/vmware-and-mitacs-set-sights-on-discovering-a-sustainable-path-for-6g,0.15419729059994536,0.9999731302261352,0.15420162906362123,5,0.07392487548628823,0.010296512840975689,0.010259592195642457,0.20885801274424787,0.46766915205095194,0.07392487548628823,0.010296512840975689,0.010259592195642457,0.20885801274424787,0.46766915205095194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-24,https://www.zacks.com/stock/news/1831357/vmware-vmw-q3-earnings-and-revenues-surpass-estimates,0.22356501524719988,0.9957625389099121,0.22361765405554643,5,0.45136575599753925,0.19902161117651693,0.3875781207653383,0.069726480523258,0.010396301815079669,0.45136575599753925,0.19902161117651693,0.3875781207653383,0.069726480523258,0.010396301815079669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,https://www.zacks.com/stock/news/1833472/vmw-vs-snps-which-stock-should-value-investors-buy-now,0.7724649524300725,0.9999727010726929,0.7724860404703371,1,0.7724860404703371,,,,,0.7724860404703371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-02,https://www.zacks.com/stock/news/1834250/5-technology-stocks-to-buy-on-the-dip-amid-market-volatility,0.17551647326688602,0.9843689401944479,0.17575699632083566,3,0.09266764061833288,0.4242322596275323,0.01037108871664181,,,0.09266764061833288,0.4242322596275323,0.01037108871664181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-03,https://www.zacks.com/stock/news/1834906/the-zacks-analyst-blog-highlights-epam-systems-ptc-lattice-semiconductor-vmware-and-pinterest,0.02941064914663561,0.4898267388343811,0.10858438054918523,4,0.15840260546726093,0.09393537392616488,0.17162843556710347,0.010371107236211596,,0.15840260546726093,0.09393537392616488,0.17162843556710347,0.010371107236211596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,https://www.kiplinger.com/investing/stocks/blue-chip-stocks/603871/hedge-funds-25-top-blue-chip-stocks-to-buy-now-q3-2021,0.009745860817719375,0.9999765157699585,0.009746089697131827,1,0.009746089697131827,,,,,0.009746089697131827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,https://www.reuters.com/markets/asia/live-markets-omicron-or-fed-just-go-defensive-whoevers-blame-2021-12-06/,0.00828705837652008,0.847399115562439,0.009779404089913126,1,0.009779404089913126,,,,,0.009779404089913126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,https://www.reuters.com/markets/asia/live-markets-with-tilt-toward-value-us-stocks-snap-back-2021-12-06/,0.501981475700606,0.9990370273590088,0.50246533607229,1,0.50246533607229,,,,,0.50246533607229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-07,https://www.fool.com/investing/2021/12/07/why-dell-technologies-fell-487-in-november/,0.12926240707328426,7.033348083496094e-06,0.13961895085167017,2,0.01035230184981906,0.2688855998535213,,,,0.01035230184981906,0.2688855998535213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
