pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents
2021-07-14,https://www.zacks.com/stock/news/1761270/big-oils-q2-to-gain-big-time-from-commodity-price-rally,1.3754218210038685,0.9997219741344452,1.3761386115817353,2,0.05767845922115124,2.6945987639423192,,,,,0.05767845922115124,2.6945987639423192,,,,
2021-07-14,https://www.zacks.com/commentary/1761684/strong-start-to-q2-earnings-season,1.0497291377668314,0.889692485332489,1.1798786154460266,1,1.1798786154460266,,,,,,1.1798786154460266,,,,,
2021-07-14,https://www.fool.com/investing/2021/07/14/5-reasons-to-invest-in-renewable-energy-stocks/,0.22785351525319286,0.999969482421875,0.22786046900285725,1,0.22786046900285725,,,,,,0.22786046900285725,,,,,
2021-07-16,https://www.zacks.com/stock/news/1762771/exxon-xom-to-hire-temporary-workers-at-beaumont-refinery,0.05931184584611166,0.9999769926071167,0.05931321048844854,1,0.05931321048844854,,,,,,0.05931321048844854,,,,,
2021-07-16,https://www.zacks.com/stock/news/1762729/3-growth-stocks-with-attractive-dividends-to-ride-out-inflation,0.05888927947727887,0.999976396560669,0.05889066949962357,1,0.05889066949962357,,,,,,0.05889066949962357,,,,,
2021-07-19,https://www.zacks.com/stock/news/1763416/exact-sciences-vericel-corp-home-depot-exxonmobil-and-discover-financial-services-highlighted-as-zacks-bull-and-bear-of-the-day,0.3887428413117906,0.9998037815093994,0.3888762545154614,2,0.7204061871696668,0.05734632186125595,,,,,0.7204061871696668,0.05734632186125595,,,,
2021-07-19,https://www.zacks.com/research-daily/1763698/top-stock-reports-for-exxon-mobil-eli-lilly-costco,0.328137524097284,0.9999749660491943,0.3281457388815682,1,0.3281457388815682,,,,,,0.3281457388815682,,,,,
2021-07-19,https://www.fool.com/investing/2021/07/19/why-energy-stocks-like-exxonmobil-phillips-66-and/,-0.6714632331069934,-0.9999257326126099,0.6715215536899223,2,0.05525563566991225,1.2877874717099322,,,,,0.05525563566991225,1.2877874717099322,,,,
2021-07-21,https://www.zacks.com/commentary/1765553/all-around-earnings-strength,-1.4086625901751075,-0.9998893737792969,1.408818442435051,1,1.408818442435051,,,,,,1.408818442435051,,,,,
2021-07-22,https://www.zacks.com/stock/news/1765991/exxon-xom-signs-mou-to-join-acorn-ccs-project-in-scotland,0.05698997733590488,0.9999762773513794,0.05699132932118479,1,0.05699132932118479,,,,,,0.05699132932118479,,,,,
2021-07-22,https://www.zacks.com/stock/news/1765635/zacks-earnings-trends-highlights-marriott-international-general-motors-exxonmobil-and-united-airlines,2.455092271712614,0.9926736950874329,2.4732117752917526,1,2.4732117752917526,,,,,,2.4732117752917526,,,,,
2021-07-24,https://www.fool.com/investing/2021/07/24/better-dividend-stock-exxonmobil-vs-clearway-energ/,0.04618474639774559,0.9998904705047608,0.04618915288894403,5,0.06734990303625141,0.06176858729196426,0.029584442551978896,0.03735961389364299,0.03488321767088259,,0.06734990303625141,0.06176858729196426,0.029584442551978896,0.03735961389364299,0.03488321767088259,
2021-07-27,https://www.zacks.com/stock/news/1768159/is-a-beat-in-store-for-exxonmobil-xom-this-earnings-season,0.4336560924153543,0.9999750256538391,0.4336663652945466,2,0.05943060899588572,0.8079021215932075,,,,,0.05943060899588572,0.8079021215932075,,,,
2021-07-29,https://www.zacks.com/stock/news/1770321/shell-rdsa-beats-q2-earnings-estimates-starts-buyback,-0.025469025528847274,-0.9139882326126099,0.027865813388039774,1,0.027865813388039774,,,,,,0.027865813388039774,,,,,
2021-07-29,https://www.fool.com/investing/2021/07/29/are-oil-stocks-undervalued/,1.3369407082609133,0.9999720454216003,1.3369794788845661,2,1.6334320343142006,1.0405269234549315,,,,,1.6334320343142006,1.0405269234549315,,,,
