pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents
2021-05-17,http://www.zacks.com/stock/news/1564799/the-zacks-analyst-blog-highlights-roku-netflix-sonos-snap-and-facebook?cid=CS-ZC-FT-press_releases-1564799,-0.1950685956055381,-0.5974986791610718,0.24872712356087273,5,0.5103784557317647,0.13086604708748412,0.13275930939613376,0.3509893310845858,0.11864247450439527,,,,,,,,,0.5103784557317647,0.13086604708748412,0.13275930939613376,0.3509893310845858,0.11864247450439527,,,,,,,,
2021-05-19,http://www.zacks.com/research-daily/1576284/top-stock-reports-for-att-sap-advanced-micro-devices?cid=CS-ZC-FT-research_daily-1576284,0.5008092387786833,0.9945282340049744,0.5035646265786944,1,0.5035646265786944,,,,,,,,,,,,,0.5035646265786944,,,,,,,,,,,,
2021-05-19,https://www.fool.com/investing/2021/05/19/are-the-faang-stocks-still-good-buys-today/?source=iedfolrf0000001,-0.3404039635530856,-0.9936907291412354,0.3425653008227908,1,0.3425653008227908,,,,,,,,,,,,,0.3425653008227908,,,,,,,,,,,,
2021-05-20,http://www.zacks.com/stock/news/1583281/markets-up-continue-copying-last-weeks-moves?cid=CS-ZC-FT-ahead_of_wall_street-1583281,-0.15293164816621227,-0.9945186078548431,0.153868118183943,2,0.18935418972375934,0.11838204664412667,,,,,,,,,,,,0.18935418972375934,0.11838204664412667,,,,,,,,,,,
2021-05-20,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-743C-A10ACDB8A06F%7D&siteid=rss&rss=1,0.11537679467508567,-0.043946921825408936,0.2646776811638936,2,0.12973262066724003,0.39962274166054723,,,,,,,,,,,,0.12973262066724003,0.39962274166054723,,,,,,,,,,,
2021-05-20,http://www.zacks.com/stock/news/1580905/the-zacks-analyst-blog-highlights-att-sap-se-advanced-micro-devices-snap-and-capital-one-financial?cid=CS-ZC-FT-press_releases-1580905,0.28211028999986903,0.27302857240041095,0.39513954852327293,3,0.5630509973635635,0.5038131961554623,0.11855445205079307,,,,,,,,,,,0.5630509973635635,0.5038131961554623,0.11855445205079307,,,,,,,,,,
2021-05-21,https://www.fool.com/investing/2021/05/21/3-growth-stocks-that-i-believe-are-at-attractive-p/?source=iedfolrf0000001,-0.00076358940939103,-0.003142029047012329,0.12566702183610612,2,0.12603884047431899,0.12529520319789325,,,,,,,,,,,,0.12603884047431899,0.12529520319789325,,,,,,,,,,,
2021-05-21,https://www.fool.com/investing/2021/05/21/snap-releases-new-version-of-spectacles-as-it-buys/?source=iedfolrf0000001,-1.7606541956501962,-0.9718378186225891,1.812363669775622,2,1.846459249376816,1.7782680901744279,,,,,,,,,,,,1.846459249376816,1.7782680901744279,,,,,,,,,,,
2021-05-21,https://www.fool.com/investing/2021/05/21/snap-has-morphed-into-a-major-facebook-competitor/?source=iedfolrf0000001,0.12700671071495345,0.9718433618545532,0.1308262770619161,2,0.1257479316568241,0.1359046224670081,,,,,,,,,,,,0.1257479316568241,0.1359046224670081,,,,,,,,,,,
2021-05-25,http://www.zacks.com/research-daily/1603702/top-research-reports-for-apple-goldman-sachs-applied-materials?cid=CS-ZC-FT-research_daily-1603702,1.121151671440689,0.9958869814872742,1.1257820337869489,1,1.1257820337869489,,,,,,,,,,,,,1.1257820337869489,,,,,,,,,,,,
