pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_14_rel,sub_15_rel,sub_16_rel,sub_17_rel,sub_18_rel,sub_19_rel,sub_20_rel,sub_21_rel,sub_22_rel,sub_23_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents,sub_14_sents,sub_15_sents,sub_16_sents,sub_17_sents,sub_18_sents,sub_19_sents,sub_20_sents,sub_21_sents,sub_22_sents,sub_23_sents
2021-06-16,https://www.benzinga.com/news/21/06/21582411/nio-et7-will-be-equipped-with-high-performance-lidar-says-supplier,-0.3025874982329686,-0.8889896869659424,0.34037233802529016,1,0.34037233802529016,,,,,,,,,,,,,,,,,,,,,,,0.34037233802529016,,,,,,,,,,,,,,,,,,,,,,
2021-06-16,https://www.zacks.com/stock/news/1716702/4-stocks-to-ride-chinas-robust-ev-market,-0.2109466012918875,0.048914968967437744,1.3209627950224871,4,2.983529316423999,1.5811432545772126,0.34480003913651985,0.3743785699522168,,,,,,,,,,,,,,,,,,,,2.983529316423999,1.5811432545772126,0.34480003913651985,0.3743785699522168,,,,,,,,,,,,,,,,,,,
2021-06-16,https://www.zacks.com/stock/news/1718928/nio-inc-nio-stock-moves--029-what-you-should-know,-0.2869711107910951,-0.9854510128498077,0.29351108745609256,2,0.012854686185197289,0.5741674887269879,,,,,,,,,,,,,,,,,,,,,,0.012854686185197289,0.5741674887269879,,,,,,,,,,,,,,,,,,,,,
2021-06-17,https://www.fool.com/investing/2021/06/17/3-robinhood-stocks-to-buy-in-month/,0.13414419625614793,0.01248621940612793,0.1478198738283098,2,0.012448513974077624,0.28319123368254195,,,,,,,,,,,,,,,,,,,,,,0.012448513974077624,0.28319123368254195,,,,,,,,,,,,,,,,,,,,,
2021-06-17,https://www.fool.com/investing/2021/06/17/1-growth-stock-that-could-be-bigger-than-apple/,0.2772849209049234,0.9900451302528381,0.28007301125162876,1,0.28007301125162876,,,,,,,,,,,,,,,,,,,,,,,0.28007301125162876,,,,,,,,,,,,,,,,,,,,,,
2021-06-17,https://www.investing.com/analysis/market-continues-adjusting-to-slightly-more-hawkish-fed-200586741,0.9401766177004766,0.5800727009773254,1.620791007948549,1,1.620791007948549,,,,,,,,,,,,,,,,,,,,,,,1.620791007948549,,,,,,,,,,,,,,,,,,,,,,
2021-06-18,https://www.investing.com/analysis/nio-stock-revving-up-but-should-you-jump-on-board-200586898,-1.2674492454361506,-0.9905016422271729,1.2821412700497228,2,0.9069178124332826,1.6573647276661627,,,,,,,,,,,,,,,,,,,,,,0.9069178124332826,1.6573647276661627,,,,,,,,,,,,,,,,,,,,,
2021-06-21,https://www.benzinga.com/news/21/06/21639216/nio-opens-its-25th-nio-house-experience-center-in-jiaxing-city,0.014784861706245392,0.996532678604126,0.0148363039403334,1,0.0148363039403334,,,,,,,,,,,,,,,,,,,,,,,0.0148363039403334,,,,,,,,,,,,,,,,,,,,,,
2021-06-21,https://www.benzinga.com/news/21/06/21638438/tesla-supplier-catl-denies-forcing-employees-to-buy-defective-evs-of-elon-musk-company,-0.36096861964495147,-0.9979252815246582,0.36171908491330484,1,0.36171908491330484,,,,,,,,,,,,,,,,,,,,,,,0.36171908491330484,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,https://www.benzinga.com/trading-ideas/long-ideas/21/06/21688109/former-wall-street-floor-trader-tesla-is-going-to-700,-0.9848924684091102,-0.9927818775177002,0.9920532301331726,1,0.9920532301331726,,,,,,,,,,,,,,,,,,,,,,,0.9920532301331726,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,https://www.fool.com/investing/2021/06/23/teslas-not-the-only-ev-stock-climbing-wednesday/,0.012794541611638816,0.9953633546829224,0.012854141707592377,1,0.012854141707592377,,,,,,,,,,,,,,,,,,,,,,,0.012854141707592377,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,https://www.fool.com/investing/2021/06/23/why-nio-churchill-capital-iv-and-arcimoto-stocks-j/,1.0001775024474344,0.9669816493988037,1.0573134772173238,3,1.9300696740098604,0.012628314263068399,1.229242443379043,,,,,,,,,,,,,,,,,,,,,1.9300696740098604,0.012628314263068399,1.229242443379043,,,,,,,,,,,,,,,,,,,,
2021-06-23,https://www.marketwatch.com/story/xpeng-stock-jumps-as-chinese-tesla-rival-reportedly-gets-approval-for-hong-kong-ipo-11624445868,0.4974045001963426,0.9758039712905884,0.5097381388379476,1,0.5097381388379476,,,,,,,,,,,,,,,,,,,,,,,0.5097381388379476,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,https://www.benzinga.com/news/21/06/21679172/xpeng-said-to-get-nod-for-2b-hong-kong-listing,-0.011980724864822231,-0.9954355359077454,0.012035661208233756,1,0.012035661208233756,,,,,,,,,,,,,,,,,,,,,,,0.012035661208233756,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,https://www.benzinga.com/news/21/06/21682825/nio-li-auto-move-in-sympathy-as-xpeng-makes-hong-kong-listing-plans-official,-0.17209595756766718,-0.9978838562965393,0.17246090963568583,1,0.17246090963568583,,,,,,,,,,,,,,,,,,,,,,,0.17246090963568583,,,,,,,,,,,,,,,,,,,,,,
