pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_14_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents,sub_14_sents
2021-06-22,https://www.investing.com/analysis/stocks-build-on-rebound-ahead-of-feds-powell-testimony-to-congress-200587599,-0.5769194851144835,-0.9979156851768494,0.5781244785347197,1,0.5781244785347197,,,,,,,,,,,,,,0.5781244785347197,,,,,,,,,,,,,
2021-06-23,https://www.benzinga.com/trading-ideas/long-ideas/21/06/21692032/carnivals-stock-sits-stagnant-as-traders-await-earnings-print-whats-next,-0.025618942559813535,-0.9987208843231201,0.025648332760996723,3,0.029049128962651903,0.02647323265867457,0.0214226366616637,,,,,,,,,,,,0.029049128962651903,0.02647323265867457,0.0214226366616637,,,,,,,,,,,
2021-06-24,https://qz.com/2024812/carnival-cruise-bookings-are-soaring-as-passengers-flock-back/,0.0008538750137106269,-0.10846257209777832,0.02354636304997377,2,0.027387077673669973,0.019705648426277565,,,,,,,,,,,,,0.027387077673669973,0.019705648426277565,,,,,,,,,,,,
2021-06-24,https://www.fool.com/earnings/call-transcripts/2021/06/24/carnival-corp-plc-ccl-q2-2021-earnings-call-transc/,0.3831985105818736,0.7475721173816257,0.4657568820846354,9,0.732492643050108,0.32078567238852757,0.3835260220305542,0.31755512011811926,0.320210807251271,0.320402199895929,0.3838006180734594,0.320210807251271,1.0928280487024797,,,,,,0.732492643050108,0.32078567238852757,0.3835260220305542,0.31755512011811926,0.320210807251271,0.320402199895929,0.3838006180734594,0.320210807251271,1.0928280487024797,,,,,
2021-06-24,https://www.fool.com/investing/2021/06/24/why-carnival-stock-was-down-over-2-today/,-0.024509598205539617,-0.9939959049224854,0.0246576450508123,1,0.0246576450508123,,,,,,,,,,,,,,0.0246576450508123,,,,,,,,,,,,,
2021-06-25,https://www.marketwatch.com/story/european-stocks-struggle-and-u-s-futures-steady-after-records-sparked-by-bidens-infrastructure-plan-11624610687,-0.02012806956606714,-0.9992499947547913,0.020143177054513194,1,0.020143177054513194,,,,,,,,,,,,,,0.020143177054513194,,,,,,,,,,,,,
2021-06-25,https://www.fool.com/investing/2021/06/25/why-carnival-beat-the-market-on-friday/,-0.13568568312640333,-0.007303386926651001,0.16135576049581188,2,0.29804416516829735,0.024667355823326388,,,,,,,,,,,,,0.29804416516829735,0.024667355823326388,,,,,,,,,,,,
2021-06-25,https://www.marketwatch.com/story/travel-stocks-under-pressure-as-tweaks-to-u-k-quarantine-rules-fall-flat-11624630125,-0.020023519558890708,-0.9868739247322083,0.020289845599400308,1,0.020289845599400308,,,,,,,,,,,,,,0.020289845599400308,,,,,,,,,,,,,
2021-06-25,https://www.zacks.com/commentary/1754118/3-leisure-recreation-services-stocks-to-defy-industry-woes,0.4969398502151214,0.13910005489985147,0.8309063330811703,3,0.4405362421312129,1.8088172316628492,0.24336552544944925,,,,,,,,,,,,0.4405362421312129,1.8088172316628492,0.24336552544944925,,,,,,,,,,,
2021-06-25,https://www.zacks.com/stock/news/1754268/carnival-ccl-announces-q2-business-update-stock-down,0.30056786758997883,0.5803624391555786,0.5178968301727142,1,0.5178968301727142,,,,,,,,,,,,,,0.5178968301727142,,,,,,,,,,,,,
2021-06-28,https://www.zacks.com/stock/news/1755019/royal-caribbean-rcl-resumes-sailing-from-us-with-celebrity-edge,0.15543116137026727,-0.0021647512912750244,0.47719745068530756,2,0.6349336863557933,0.31946121501482183,,,,,,,,,,,,,0.6349336863557933,0.31946121501482183,,,,,,,,,,,,
2021-06-28,https://www.fool.com/investing/2021/06/28/why-cruise-ship-stocks-are-falling-harder-then-the/,-0.026395094121105234,-0.9989171028137207,0.026423708280453203,1,0.026423708280453203,,,,,,,,,,,,,,0.026423708280453203,,,,,,,,,,,,,
