pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents
2021-06-04,http://www.zacks.com/stock/news/1654280/delta-air-lines-dal-revenue-guidance-for-q2-improves?cid=CS-ZC-FT-analyst_blog|company_news_-_corporate_actions-1654280,-0.8583914317756434,-0.9206022620201111,0.9753116236345205,2,1.4857735091644781,0.464849738104563,,,,,,,,1.4857735091644781,0.464849738104563,,,,,,,
2021-06-04,https://www.investing.com/analysis/delta-air-lines-dal-revenue-guidance-for-q2-improves-200584242,-2.980744951416837,-0.9642912745475769,3.0911250885427055,1,3.0911250885427055,,,,,,,,,3.0911250885427055,,,,,,,,
2021-06-07,https://www.benzinga.com/markets/options/21/06/21455336/will-american-airlines-fill-the-overhead-gap,-0.04509871811299007,-0.9952477812767029,0.04531406043943899,1,0.04531406043943899,,,,,,,,,0.04531406043943899,,,,,,,,
2021-06-07,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-7487-D96661A6372E%7D&siteid=rss&rss=1,-0.04701279680350324,-0.9932946562767029,0.04733016180689776,1,0.04733016180689776,,,,,,,,,0.04733016180689776,,,,,,,,
2021-06-08,https://www.zacks.com/stock/news/1675835/airline-stock-roundup-dals-bullish-q2-revenue-update-gols-traffic-more,-1.556718717936706,-0.9759899377822876,1.6191192360126951,2,2.7783734453053786,0.4598650267200119,,,,,,,,2.7783734453053786,0.4598650267200119,,,,,,,
2021-06-08,https://www.marketwatch.com/story/airlines-demand-trans-atlantic-travel-restarts-as-biden-prepares-for-g-7-trip-11623145864,0.451198169341353,0.9892792105674744,0.4560877905061149,1,0.4560877905061149,,,,,,,,,0.4560877905061149,,,,,,,,
2021-06-08,https://www.zacks.com/stock/news/1675784/delta-dal-to-boost-french-footprint-with-multiple-routes,-0.20933535007367368,-0.008540064096450806,0.255478770072436,2,0.04610780204030912,0.464849738104563,,,,,,,,0.04610780204030912,0.464849738104563,,,,,,,
2021-06-08,https://www.marketwatch.com/story/this-is-what-changed-in-the-travel-industry-while-you-were-staying-home-11622827666,-0.044335047187985054,-0.9877254366874695,0.044886003277055726,1,0.044886003277055726,,,,,,,,,0.044886003277055726,,,,,,,,
2021-06-09,https://www.marketwatch.com/story/european-stocks-and-u-s-equity-futures-in-holding-pattern-as-investors-wait-for-ecb-and-u-s-inflation-11623228137,-0.044835545549935754,-0.9932143688201904,0.045141861573342476,1,0.045141861573342476,,,,,,,,,0.045141861573342476,,,,,,,,
2021-06-09,https://www.marketwatch.com/story/vaccinated-and-need-a-vacation-cdc-relaxes-travel-advice-for-americans-to-more-than-100-countries-11623239561,0.42370768473437626,0.9640166759490967,0.4395231901120655,1,0.4395231901120655,,,,,,,,,0.4395231901120655,,,,,,,,
2021-06-09,https://www.marketwatch.com/story/chinese-inflation-data-take-a-bite-out-of-u-k-mining-stocks-11623245294,-0.628807568830111,-0.9964964985847473,0.6310183424860614,1,0.6310183424860614,,,,,,,,,0.6310183424860614,,,,,,,,
2021-06-10,https://www.benzinga.com/analyst-ratings/analyst-color/21/06/21509366/thinking-about-buying-stock-or-options-in-delta-united-or-american-airlines,-0.7377252899763845,-0.9892885684967041,0.7457129430873862,1,0.7457129430873862,,,,,,,,,0.7457129430873862,,,,,,,,
2021-06-10,https://www.benzinga.com/analyst-ratings/upgrades/21/06/21512071/benzingas-top-ratings-upgrades-downgrades-for-june-10-2021,-0.5785962421829046,-0.9961479902267456,0.5808336189597724,1,0.5808336189597724,,,,,,,,,0.5808336189597724,,,,,,,,
2021-06-10,https://www.benzinga.com/analyst-ratings/analyst-color/21/06/21514443/mkm-partners-initiates-coverage-on-airline-sector-names-delta-top-pick,-0.5212258532527279,-0.9886590838432312,0.5272048391307526,1,0.5272048391307526,,,,,,,,,0.5272048391307526,,,,,,,,
2021-06-10,https://www.fool.com/investing/2021/06/10/air-taxi-start-up-vertical-aerospace-to-go-public/,0.4534659933633775,0.8485890030860901,0.5343764669518973,1,0.5343764669518973,,,,,,,,,0.5343764669518973,,,,,,,,
2021-06-10,https://www.fool.com/investing/2021/06/10/spirit-airlines-takes-on-american-airlines-with-mi/,0.2888124842725712,0.6715937256813049,0.4300404742161379,1,0.4300404742161379,,,,,,,,,0.4300404742161379,,,,,,,,
2021-06-11,https://www.marketwatch.com/story/ftse-100-nears-pre-pandemic-high-while-data-show-strongest-u-k-growth-in-almost-a-year-11623422156,0.04469363067430743,0.9844270348548889,0.04540065346833508,1,0.04540065346833508,,,,,,,,,0.04540065346833508,,,,,,,,
2021-06-11,https://www.benzinga.com/news/21/06/21525900/american-airlines-focuses-on-cleaner-electric-air-mobility,-0.2445753853610062,-0.9850090146064758,0.24727202801066747,2,0.04575379177101367,0.44879026425032126,,,,,,,,0.04575379177101367,0.44879026425032126,,,,,,,
2021-06-11,https://www.zacks.com/stock/news/1691969/upbeat-air-cargo-demand-bodes-well-for-airlines-an-analysis,-0.5223572584562055,-0.9964895844459534,0.5242038517420103,2,0.5878990449722941,0.4605086585117266,,,,,,,,0.5878990449722941,0.4605086585117266,,,,,,,
2021-06-12,https://www.marketwatch.com/story/microsoft-and-american-airlines-backed-flying-taxi-startup-to-go-public-in-new-5-billion-blank-check-wave-11623430923,0.5109307828479883,0.6318861246109009,0.8085804751015956,1,0.8085804751015956,,,,,,,,,0.8085804751015956,,,,,,,,
2021-06-13,https://www.benzinga.com/news/21/06/21542422/us-travel-surges-with-2-million-people-passing-through-airports-the-most-since-march-2020,-2.043984753689103,-0.9777480363845825,2.090502540150469,1,2.090502540150469,,,,,,,,,2.090502540150469,,,,,,,,
2021-06-14,https://www.zacks.com/stock/news/1705334/company-news-for-jun-14-2021,-0.04778944563572371,-0.9981434941291809,0.047879690383454875,2,0.046834912265789334,0.048924468501120415,,,,,,,,0.046834912265789334,0.048924468501120415,,,,,,,
2021-06-15,https://www.marketwatch.com/story/u-k-unemployment-rate-drops-again-as-british-stocks-open-at-highest-level-since-february-2020-11623762700,-0.6507904485988686,-0.997855007648468,0.6521893898518512,1,0.6521893898518512,,,,,,,,,0.6521893898518512,,,,,,,,
2021-06-16,https://www.marketwatch.com/story/sterling-rises-after-jump-in-u-k-inflation-leaning-on-ftse-100-11623848550,-0.241636614508829,-0.9219071865081787,0.26210514251879663,1,0.26210514251879663,,,,,,,,,0.26210514251879663,,,,,,,,
2021-06-16,https://www.marketwatch.com/story/investors-press-pause-with-stocks-largely-steady-as-federal-reserve-decision-looms-11623832281,-0.04605654494400506,-0.998938262462616,0.04610549688072307,1,0.04610549688072307,,,,,,,,,0.04610549688072307,,,,,,,,
2021-06-16,https://www.zacks.com/stock/news/1716263/should-you-invest-in-the-us-global-jets-etf-jets,0.180624665225112,-0.003076225519180298,2.8277042537556767,2,3.0181648691485305,2.6372436383628233,,,,,,,,3.0181648691485305,2.6372436383628233,,,,,,,
2021-06-17,https://www.marketwatch.com/story/miners-fall-but-banks-rise-in-london-after-fed-decision-11623927874,-0.7351898058020918,-0.9643229842185974,0.7623895912818307,1,0.7623895912818307,,,,,,,,,0.7623895912818307,,,,,,,,
2021-06-18,https://www.investing.com/analysis/iag-dont-rush-to-buy-shares-of-british-airways-owner-200586777,-0.41757971596667154,-0.9587007761001587,0.4355683508104781,1,0.4355683508104781,,,,,,,,,0.4355683508104781,,,,,,,,
2021-06-19,https://www.fool.com/investing/2021/06/19/us-air-force-buys-into-spacex-point-to-point-stars/,-2.979880776124376,-0.994644045829773,2.9959268228851026,1,2.9959268228851026,,,,,,,,,2.9959268228851026,,,,,,,,
2021-06-20,https://www.benzinga.com/trading-ideas/long-ideas/21/06/21636882/these-2-airlines-look-good-for-a-bounce,-1.9861116351108221,-0.9992396831512451,1.9881331658613215,2,3.931575098628966,0.04469123309367705,,,,,,,,3.931575098628966,0.04469123309367705,,,,,,,
2021-06-20,https://www.marketwatch.com/story/american-airlines-trims-some-flights-to-relieve-potential-strain-on-operations-11624224195,-0.046747857615846294,-0.992944061756134,0.04708005155211605,1,0.04708005155211605,,,,,,,,,0.04708005155211605,,,,,,,,
2021-06-22,https://www.zacks.com/stock/news/1748182/delta-dal-looks-to-hire-over-1000-pilots-on-improved-demand,-0.49397125960830685,-0.9414642155170441,0.5284624940607874,2,0.5913475040047965,0.46557748411677835,,,,,,,,0.5913475040047965,0.46557748411677835,,,,,,,
2021-06-22,https://www.marketwatch.com/story/delta-looks-to-hire-more-than-1-000-pilots-by-next-summer-reports-11624332368,-0.0475394182767052,-0.9904143810272217,0.04799952341907541,1,0.04799952341907541,,,,,,,,,0.04799952341907541,,,,,,,,
